"ID","TARGET_1","TARGET_2","TARGET_3","TARGET_4","TARGET_5","TARGET_6"
15700,NA,NA,NA,0,NA,NA
15701,NA,NA,0,NA,NA,NA
15702,0,NA,NA,NA,NA,NA
15703,0,NA,NA,NA,NA,NA
15704,0,NA,NA,NA,NA,NA
15705,NA,NA,0,NA,NA,NA
15706,NA,NA,NA,NA,0,NA
15707,NA,NA,NA,0,NA,NA
15708,NA,NA,NA,NA,0,NA
15709,0,NA,NA,NA,NA,NA
15710,NA,NA,NA,0,NA,NA
15711,NA,NA,NA,0,NA,NA
15712,NA,NA,NA,NA,0,NA
15713,NA,NA,NA,NA,NA,0
15714,NA,NA,NA,NA,NA,0
15715,NA,NA,NA,NA,0,NA
15716,0,NA,NA,NA,NA,NA
15717,NA,NA,NA,NA,0,NA
15718,NA,NA,0,NA,NA,NA
15719,NA,NA,NA,0,NA,NA
15720,NA,NA,NA,NA,0,NA
15721,0,NA,NA,NA,NA,NA
15722,NA,NA,NA,NA,NA,1
15723,NA,NA,NA,1,NA,NA
15724,NA,NA,0,NA,NA,NA
15725,NA,NA,NA,1,NA,NA
15726,NA,NA,0,NA,NA,NA
15727,NA,NA,NA,NA,NA,0
15728,NA,NA,NA,NA,0,NA
15729,NA,NA,NA,0,NA,NA
15730,NA,NA,0,NA,NA,NA
15731,NA,NA,NA,0,NA,NA
15732,1,NA,NA,NA,NA,NA
15733,0,NA,NA,NA,NA,NA
15734,NA,NA,NA,NA,NA,0
15735,NA,NA,0,NA,NA,NA
15736,0,NA,NA,NA,NA,NA
15737,NA,NA,NA,NA,NA,1
15738,NA,NA,NA,NA,0,NA
15739,NA,NA,NA,0,NA,NA
15740,NA,NA,NA,1,NA,NA
15741,NA,NA,NA,0,NA,NA
15742,1,NA,NA,NA,NA,NA
15743,NA,NA,0,NA,NA,NA
15744,NA,NA,NA,0,NA,NA
15745,NA,NA,NA,NA,NA,0
15746,0,NA,NA,NA,NA,NA
15747,NA,NA,NA,NA,NA,0
15748,0,NA,NA,NA,NA,NA
15749,NA,1,NA,NA,NA,NA
15750,NA,NA,NA,NA,NA,0
15751,1,NA,NA,NA,NA,NA
15752,NA,NA,0,NA,NA,NA
15753,0,NA,NA,NA,NA,NA
15754,NA,NA,NA,NA,NA,1
15755,0,NA,NA,NA,NA,NA
15756,NA,NA,NA,0,NA,NA
15757,NA,NA,NA,0,NA,NA
15758,NA,NA,0,NA,NA,NA
15759,0,NA,NA,NA,NA,NA
15760,NA,NA,NA,NA,NA,0
15761,NA,NA,NA,0,NA,NA
15762,0,NA,NA,NA,NA,NA
15763,0,NA,NA,NA,NA,NA
15764,NA,NA,NA,NA,NA,0
15765,NA,NA,0,NA,NA,NA
15766,0,NA,NA,NA,NA,NA
15767,NA,0,NA,NA,NA,NA
15768,NA,NA,NA,NA,0,NA
15769,NA,NA,NA,1,NA,NA
15770,NA,0,NA,NA,NA,NA
15771,NA,0,NA,NA,NA,NA
15772,NA,NA,NA,NA,NA,0
15773,NA,NA,NA,NA,NA,0
15774,NA,NA,NA,0,NA,NA
15775,NA,NA,1,NA,NA,NA
15776,NA,NA,NA,NA,NA,0
15777,1,NA,NA,NA,NA,NA
15778,NA,NA,NA,0,NA,NA
15779,NA,NA,0,NA,NA,NA
15780,0,NA,NA,NA,NA,NA
15781,NA,NA,NA,NA,NA,0
15782,NA,NA,0,NA,NA,NA
15783,0,NA,NA,NA,NA,NA
15784,0,NA,NA,NA,NA,NA
15785,NA,NA,NA,1,NA,NA
15786,NA,NA,1,NA,NA,NA
15787,NA,NA,0,NA,NA,NA
15788,1,NA,NA,NA,NA,NA
15789,1,NA,NA,NA,NA,NA
15790,NA,NA,0,NA,NA,NA
15791,NA,NA,NA,0,NA,NA
15792,0,NA,NA,NA,NA,NA
15793,NA,NA,NA,NA,1,NA
15794,NA,NA,NA,NA,NA,0
15795,NA,NA,NA,NA,0,NA
15796,NA,NA,NA,NA,NA,0
15797,NA,NA,NA,NA,NA,0
15798,NA,NA,NA,NA,0,NA
15799,NA,NA,NA,0,NA,NA
15800,NA,NA,NA,0,NA,NA
15801,0,NA,NA,NA,NA,NA
15802,NA,NA,NA,NA,NA,0
15803,NA,NA,NA,0,NA,NA
15804,NA,NA,NA,NA,0,NA
15805,NA,NA,NA,1,NA,NA
15806,0,NA,NA,NA,NA,NA
15807,NA,NA,0,NA,NA,NA
15808,NA,NA,NA,0,NA,NA
15809,NA,NA,NA,0,NA,NA
15810,NA,NA,NA,NA,NA,1
15811,NA,NA,NA,NA,NA,0
15812,NA,NA,NA,NA,0,NA
15813,NA,NA,NA,1,NA,NA
15814,1,NA,NA,NA,NA,NA
15815,NA,NA,NA,NA,0,NA
15816,NA,NA,NA,NA,0,NA
15817,NA,NA,NA,0,NA,NA
15818,NA,NA,NA,NA,NA,0
15819,NA,NA,NA,NA,NA,0
15820,NA,NA,0,NA,NA,NA
15821,NA,NA,NA,NA,1,NA
15822,NA,NA,0,NA,NA,NA
15823,NA,NA,NA,NA,NA,0
15824,0,NA,NA,NA,NA,NA
15825,NA,NA,0,NA,NA,NA
15826,NA,NA,NA,NA,0,NA
15827,NA,NA,NA,0,NA,NA
15828,1,NA,NA,NA,NA,NA
15829,NA,NA,NA,NA,0,NA
15830,1,NA,NA,NA,NA,NA
15831,NA,1,NA,NA,NA,NA
15832,NA,NA,0,NA,NA,NA
15833,NA,NA,NA,0,NA,NA
15834,NA,NA,NA,0,NA,NA
15835,NA,NA,NA,NA,0,NA
15836,NA,NA,1,NA,NA,NA
15837,NA,NA,NA,0,NA,NA
15838,NA,NA,NA,0,NA,NA
15839,NA,NA,1,NA,NA,NA
15840,NA,0,NA,NA,NA,NA
15841,NA,0,NA,NA,NA,NA
15842,NA,NA,NA,NA,NA,0
15843,NA,NA,NA,NA,0,NA
15844,NA,NA,NA,0,NA,NA
15845,NA,NA,NA,NA,NA,1
15846,0,NA,NA,NA,NA,NA
15847,1,NA,NA,NA,NA,NA
15848,NA,NA,NA,NA,NA,0
15849,NA,NA,NA,NA,NA,0
15850,NA,NA,NA,1,NA,NA
15851,NA,0,NA,NA,NA,NA
15852,NA,NA,NA,NA,NA,0
15853,NA,NA,NA,NA,0,NA
15854,0,NA,NA,NA,NA,NA
15855,0,NA,NA,NA,NA,NA
15856,NA,NA,0,NA,NA,NA
15857,NA,NA,0,NA,NA,NA
15858,NA,NA,NA,NA,NA,1
15859,NA,NA,NA,0,NA,NA
15860,0,NA,NA,NA,NA,NA
15861,NA,NA,NA,NA,NA,0
15862,NA,NA,NA,NA,NA,0
15863,NA,NA,NA,0,NA,NA
15864,0,NA,NA,NA,NA,NA
15865,NA,NA,NA,NA,0,NA
15866,NA,NA,NA,NA,NA,0
15867,0,NA,NA,NA,NA,NA
15868,NA,NA,NA,1,NA,NA
15869,NA,NA,NA,1,NA,NA
15870,NA,1,NA,NA,NA,NA
15871,NA,NA,NA,0,NA,NA
15872,NA,NA,0,NA,NA,NA
15873,NA,NA,NA,NA,0,NA
15874,NA,NA,NA,0,NA,NA
15875,NA,NA,NA,NA,0,NA
15876,NA,NA,NA,NA,0,NA
15877,NA,NA,NA,0,NA,NA
15878,NA,NA,NA,NA,1,NA
15879,0,NA,NA,NA,NA,NA
15880,NA,NA,NA,NA,0,NA
15881,NA,NA,NA,0,NA,NA
15882,NA,NA,NA,NA,0,NA
15883,NA,1,NA,NA,NA,NA
15884,NA,NA,NA,NA,0,NA
15885,NA,NA,NA,NA,0,NA
15886,NA,NA,NA,0,NA,NA
15887,NA,NA,NA,0,NA,NA
15888,NA,0,NA,NA,NA,NA
15889,NA,NA,0,NA,NA,NA
15890,NA,NA,NA,NA,0,NA
15891,NA,NA,NA,NA,NA,0
15892,NA,NA,NA,NA,0,NA
15893,NA,NA,NA,NA,1,NA
15894,0,NA,NA,NA,NA,NA
15895,NA,NA,0,NA,NA,NA
15896,NA,NA,0,NA,NA,NA
15897,NA,NA,0,NA,NA,NA
15898,0,NA,NA,NA,NA,NA
15899,NA,NA,NA,NA,NA,0
15900,NA,NA,NA,NA,1,NA
15901,NA,NA,NA,0,NA,NA
15902,NA,NA,NA,NA,0,NA
15903,0,NA,NA,NA,NA,NA
15904,NA,0,NA,NA,NA,NA
15905,NA,NA,NA,NA,0,NA
15906,NA,NA,NA,0,NA,NA
15907,NA,NA,NA,0,NA,NA
15908,NA,NA,NA,NA,0,NA
15909,NA,NA,NA,1,NA,NA
15910,NA,NA,1,NA,NA,NA
15911,NA,NA,NA,NA,NA,0
15912,NA,NA,NA,1,NA,NA
15913,NA,0,NA,NA,NA,NA
15914,NA,0,NA,NA,NA,NA
15915,NA,NA,NA,NA,NA,1
15916,0,NA,NA,NA,NA,NA
15917,NA,NA,NA,NA,NA,0
15918,NA,0,NA,NA,NA,NA
15919,NA,NA,0,NA,NA,NA
15920,NA,0,NA,NA,NA,NA
15921,NA,NA,0,NA,NA,NA
15922,NA,NA,NA,NA,NA,0
15923,NA,NA,0,NA,NA,NA
15924,1,NA,NA,NA,NA,NA
15925,NA,NA,NA,NA,1,NA
15926,NA,NA,NA,0,NA,NA
15927,NA,NA,NA,NA,1,NA
15928,1,NA,NA,NA,NA,NA
15929,NA,NA,NA,NA,NA,0
15930,0,NA,NA,NA,NA,NA
15931,NA,NA,NA,NA,0,NA
15932,NA,NA,NA,0,NA,NA
15933,NA,NA,NA,NA,0,NA
15934,0,NA,NA,NA,NA,NA
15935,NA,NA,0,NA,NA,NA
15936,NA,NA,NA,NA,0,NA
15937,NA,NA,0,NA,NA,NA
15938,NA,NA,0,NA,NA,NA
15939,NA,NA,NA,NA,0,NA
15940,1,NA,NA,NA,NA,NA
15941,NA,NA,NA,0,NA,NA
15942,0,NA,NA,NA,NA,NA
15943,NA,NA,1,NA,NA,NA
15944,NA,NA,NA,NA,NA,0
15945,NA,NA,NA,NA,0,NA
15946,NA,0,NA,NA,NA,NA
15947,NA,NA,NA,0,NA,NA
15948,NA,NA,NA,NA,NA,1
15949,NA,NA,NA,NA,NA,1
15950,NA,0,NA,NA,NA,NA
15951,NA,NA,NA,NA,NA,0
15952,NA,NA,NA,NA,0,NA
15953,NA,NA,NA,NA,0,NA
15954,NA,NA,0,NA,NA,NA
15955,NA,NA,NA,NA,1,NA
15956,NA,NA,NA,0,NA,NA
15957,NA,NA,NA,0,NA,NA
15958,NA,0,NA,NA,NA,NA
15959,NA,NA,NA,NA,0,NA
15960,NA,NA,NA,0,NA,NA
15961,0,NA,NA,NA,NA,NA
15962,NA,NA,NA,NA,0,NA
15963,NA,0,NA,NA,NA,NA
15964,1,NA,NA,NA,NA,NA
15965,NA,NA,0,NA,NA,NA
15966,NA,NA,0,NA,NA,NA
15967,NA,NA,NA,NA,NA,0
15968,0,NA,NA,NA,NA,NA
15969,NA,NA,NA,1,NA,NA
15970,NA,NA,NA,0,NA,NA
15971,NA,NA,0,NA,NA,NA
15972,NA,NA,NA,1,NA,NA
15973,NA,NA,NA,NA,0,NA
15974,NA,0,NA,NA,NA,NA
15975,NA,NA,NA,NA,0,NA
15976,NA,NA,0,NA,NA,NA
15977,NA,0,NA,NA,NA,NA
15978,0,NA,NA,NA,NA,NA
15979,NA,NA,NA,NA,NA,1
15980,NA,NA,NA,NA,1,NA
15981,NA,NA,NA,NA,NA,0
15982,0,NA,NA,NA,NA,NA
15983,NA,0,NA,NA,NA,NA
15984,NA,NA,NA,0,NA,NA
15985,0,NA,NA,NA,NA,NA
15986,NA,NA,0,NA,NA,NA
15987,1,NA,NA,NA,NA,NA
15988,0,NA,NA,NA,NA,NA
15989,NA,NA,NA,0,NA,NA
15990,NA,0,NA,NA,NA,NA
15991,NA,NA,1,NA,NA,NA
15992,NA,0,NA,NA,NA,NA
15993,NA,NA,NA,0,NA,NA
15994,0,NA,NA,NA,NA,NA
15995,NA,NA,0,NA,NA,NA
15996,0,NA,NA,NA,NA,NA
15997,NA,0,NA,NA,NA,NA
15998,0,NA,NA,NA,NA,NA
15999,0,NA,NA,NA,NA,NA
16000,NA,NA,NA,NA,NA,0
16001,NA,NA,NA,NA,NA,1
16002,0,NA,NA,NA,NA,NA
16003,NA,NA,NA,NA,0,NA
16004,0,NA,NA,NA,NA,NA
16005,NA,0,NA,NA,NA,NA
16006,NA,0,NA,NA,NA,NA
16007,NA,NA,NA,NA,0,NA
16008,NA,0,NA,NA,NA,NA
16009,NA,NA,0,NA,NA,NA
16010,NA,NA,NA,0,NA,NA
16011,NA,NA,NA,0,NA,NA
16012,NA,NA,NA,0,NA,NA
16013,0,NA,NA,NA,NA,NA
16014,NA,1,NA,NA,NA,NA
16015,NA,NA,0,NA,NA,NA
16016,1,NA,NA,NA,NA,NA
16017,NA,0,NA,NA,NA,NA
16018,NA,NA,NA,NA,NA,0
16019,NA,NA,NA,NA,0,NA
16020,NA,NA,NA,NA,NA,0
16021,NA,NA,NA,0,NA,NA
16022,NA,NA,NA,NA,0,NA
16023,NA,NA,NA,NA,0,NA
16024,NA,NA,NA,NA,NA,0
16025,NA,NA,NA,1,NA,NA
16026,NA,NA,0,NA,NA,NA
16027,0,NA,NA,NA,NA,NA
16028,NA,NA,NA,NA,1,NA
16029,NA,NA,NA,NA,NA,0
16030,NA,NA,NA,0,NA,NA
16031,NA,NA,NA,NA,NA,0
16032,NA,NA,0,NA,NA,NA
16033,NA,NA,0,NA,NA,NA
16034,NA,NA,0,NA,NA,NA
16035,0,NA,NA,NA,NA,NA
16036,NA,NA,NA,NA,NA,0
16037,NA,NA,NA,NA,NA,0
16038,0,NA,NA,NA,NA,NA
16039,NA,0,NA,NA,NA,NA
16040,NA,NA,NA,NA,NA,0
16041,NA,NA,NA,NA,1,NA
16042,1,NA,NA,NA,NA,NA
16043,NA,NA,NA,NA,0,NA
16044,NA,NA,NA,NA,NA,0
16045,NA,NA,NA,NA,NA,0
16046,NA,NA,NA,NA,NA,0
16047,NA,NA,NA,0,NA,NA
16048,NA,NA,NA,NA,NA,1
16049,NA,NA,NA,0,NA,NA
16050,NA,NA,1,NA,NA,NA
16051,0,NA,NA,NA,NA,NA
16052,NA,0,NA,NA,NA,NA
16053,NA,NA,NA,NA,0,NA
16054,NA,0,NA,NA,NA,NA
16055,0,NA,NA,NA,NA,NA
16056,NA,NA,NA,NA,NA,0
16057,NA,NA,0,NA,NA,NA
16058,0,NA,NA,NA,NA,NA
16059,NA,NA,NA,0,NA,NA
16060,NA,NA,0,NA,NA,NA
16061,NA,NA,NA,NA,NA,0
16062,NA,0,NA,NA,NA,NA
16063,NA,NA,NA,0,NA,NA
16064,NA,NA,NA,0,NA,NA
16065,NA,NA,NA,NA,NA,0
16066,NA,NA,NA,NA,0,NA
16067,NA,NA,1,NA,NA,NA
16068,0,NA,NA,NA,NA,NA
16069,0,NA,NA,NA,NA,NA
16070,NA,0,NA,NA,NA,NA
16071,NA,NA,NA,0,NA,NA
16072,NA,NA,NA,NA,NA,0
16073,NA,NA,0,NA,NA,NA
16074,NA,NA,NA,NA,NA,0
16075,1,NA,NA,NA,NA,NA
16076,NA,NA,NA,0,NA,NA
16077,NA,NA,NA,NA,0,NA
16078,NA,NA,NA,NA,0,NA
16079,0,NA,NA,NA,NA,NA
16080,NA,0,NA,NA,NA,NA
16081,0,NA,NA,NA,NA,NA
16082,NA,NA,0,NA,NA,NA
16083,NA,NA,NA,NA,0,NA
16084,NA,NA,0,NA,NA,NA
16085,NA,NA,0,NA,NA,NA
16086,0,NA,NA,NA,NA,NA
16087,0,NA,NA,NA,NA,NA
16088,NA,NA,NA,NA,NA,0
16089,NA,NA,NA,1,NA,NA
16090,NA,NA,NA,NA,NA,0
16091,NA,NA,NA,NA,0,NA
16092,NA,NA,NA,0,NA,NA
16093,NA,0,NA,NA,NA,NA
16094,NA,NA,0,NA,NA,NA
16095,NA,NA,NA,NA,NA,1
16096,NA,NA,0,NA,NA,NA
16097,NA,NA,NA,NA,0,NA
16098,0,NA,NA,NA,NA,NA
16099,NA,NA,NA,NA,0,NA
16100,NA,NA,0,NA,NA,NA
16101,NA,NA,0,NA,NA,NA
16102,NA,NA,NA,0,NA,NA
16103,NA,NA,0,NA,NA,NA
16104,NA,NA,NA,NA,0,NA
16105,NA,NA,NA,NA,0,NA
16106,NA,NA,NA,NA,0,NA
16107,NA,NA,0,NA,NA,NA
16108,NA,NA,0,NA,NA,NA
16109,NA,NA,0,NA,NA,NA
16110,NA,NA,NA,NA,NA,0
16111,0,NA,NA,NA,NA,NA
16112,0,NA,NA,NA,NA,NA
16113,NA,NA,NA,1,NA,NA
16114,NA,NA,0,NA,NA,NA
16115,1,NA,NA,NA,NA,NA
16116,NA,NA,0,NA,NA,NA
16117,NA,NA,NA,NA,0,NA
16118,NA,NA,NA,0,NA,NA
16119,NA,NA,NA,NA,NA,1
16120,NA,NA,0,NA,NA,NA
16121,NA,NA,NA,0,NA,NA
16122,NA,NA,0,NA,NA,NA
16123,NA,NA,NA,NA,NA,0
16124,1,NA,NA,NA,NA,NA
16125,NA,NA,0,NA,NA,NA
16126,0,NA,NA,NA,NA,NA
16127,0,NA,NA,NA,NA,NA
16128,1,NA,NA,NA,NA,NA
16129,NA,NA,NA,NA,NA,1
16130,NA,NA,1,NA,NA,NA
16131,0,NA,NA,NA,NA,NA
16132,NA,NA,NA,1,NA,NA
16133,0,NA,NA,NA,NA,NA
16134,NA,1,NA,NA,NA,NA
16135,0,NA,NA,NA,NA,NA
16136,0,NA,NA,NA,NA,NA
16137,NA,NA,1,NA,NA,NA
16138,NA,NA,NA,0,NA,NA
16139,NA,0,NA,NA,NA,NA
16140,NA,NA,NA,0,NA,NA
16141,NA,NA,NA,0,NA,NA
16142,NA,NA,NA,NA,0,NA
16143,NA,0,NA,NA,NA,NA
16144,NA,NA,NA,0,NA,NA
16145,NA,NA,NA,1,NA,NA
16146,0,NA,NA,NA,NA,NA
16147,NA,0,NA,NA,NA,NA
16148,NA,NA,NA,NA,NA,1
16149,NA,NA,NA,0,NA,NA
16150,NA,NA,NA,NA,NA,0
16151,NA,NA,0,NA,NA,NA
16152,NA,NA,NA,0,NA,NA
16153,NA,NA,0,NA,NA,NA
16154,NA,NA,NA,0,NA,NA
16155,NA,NA,NA,NA,NA,0
16156,NA,NA,NA,0,NA,NA
16157,NA,NA,NA,1,NA,NA
16158,NA,NA,1,NA,NA,NA
16159,NA,NA,NA,NA,NA,0
16160,NA,1,NA,NA,NA,NA
16161,NA,NA,NA,NA,NA,1
16162,NA,NA,NA,0,NA,NA
16163,NA,NA,NA,0,NA,NA
16164,NA,NA,NA,NA,0,NA
16165,NA,NA,NA,NA,0,NA
16166,NA,NA,NA,NA,0,NA
16167,0,NA,NA,NA,NA,NA
16168,0,NA,NA,NA,NA,NA
16169,NA,NA,NA,1,NA,NA
16170,NA,NA,NA,0,NA,NA
16171,NA,NA,NA,NA,NA,0
16172,1,NA,NA,NA,NA,NA
16173,0,NA,NA,NA,NA,NA
16174,NA,NA,NA,NA,0,NA
16175,NA,0,NA,NA,NA,NA
16176,NA,NA,NA,NA,0,NA
16177,NA,NA,NA,0,NA,NA
16178,0,NA,NA,NA,NA,NA
16179,NA,NA,NA,NA,0,NA
16180,NA,NA,NA,NA,NA,0
16181,0,NA,NA,NA,NA,NA
16182,NA,NA,NA,0,NA,NA
16183,0,NA,NA,NA,NA,NA
16184,NA,NA,0,NA,NA,NA
16185,0,NA,NA,NA,NA,NA
16186,NA,NA,0,NA,NA,NA
16187,NA,NA,NA,NA,NA,0
16188,NA,NA,NA,NA,1,NA
16189,NA,NA,0,NA,NA,NA
16190,NA,NA,0,NA,NA,NA
16191,NA,NA,NA,NA,0,NA
16192,NA,NA,NA,1,NA,NA
16193,1,NA,NA,NA,NA,NA
16194,NA,NA,NA,NA,0,NA
16195,1,NA,NA,NA,NA,NA
16196,NA,NA,NA,NA,0,NA
16197,NA,NA,NA,NA,1,NA
16198,NA,NA,0,NA,NA,NA
16199,NA,NA,1,NA,NA,NA
16200,NA,NA,NA,NA,NA,0
16201,0,NA,NA,NA,NA,NA
16202,NA,0,NA,NA,NA,NA
16203,NA,NA,NA,NA,NA,0
16204,0,NA,NA,NA,NA,NA
16205,NA,NA,NA,NA,0,NA
16206,NA,NA,NA,NA,NA,0
16207,NA,NA,NA,NA,NA,0
16208,NA,NA,NA,0,NA,NA
16209,NA,0,NA,NA,NA,NA
16210,NA,NA,0,NA,NA,NA
16211,NA,NA,NA,NA,0,NA
16212,NA,NA,NA,1,NA,NA
16213,NA,NA,NA,NA,NA,0
16214,NA,1,NA,NA,NA,NA
16215,NA,NA,NA,NA,0,NA
16216,NA,NA,NA,NA,NA,0
16217,NA,NA,NA,NA,NA,0
16218,NA,NA,0,NA,NA,NA
16219,NA,NA,NA,NA,0,NA
16220,0,NA,NA,NA,NA,NA
16221,0,NA,NA,NA,NA,NA
16222,NA,NA,NA,NA,NA,0
16223,NA,NA,NA,1,NA,NA
16224,NA,NA,NA,NA,NA,0
16225,NA,0,NA,NA,NA,NA
16226,0,NA,NA,NA,NA,NA
16227,NA,0,NA,NA,NA,NA
16228,0,NA,NA,NA,NA,NA
16229,NA,NA,0,NA,NA,NA
16230,NA,NA,0,NA,NA,NA
16231,1,NA,NA,NA,NA,NA
16232,NA,NA,NA,NA,0,NA
16233,0,NA,NA,NA,NA,NA
16234,NA,NA,NA,NA,NA,0
16235,NA,NA,1,NA,NA,NA
16236,1,NA,NA,NA,NA,NA
16237,NA,NA,0,NA,NA,NA
16238,NA,NA,1,NA,NA,NA
16239,NA,NA,NA,NA,0,NA
16240,NA,NA,NA,NA,NA,0
16241,NA,NA,NA,NA,NA,0
16242,NA,NA,NA,NA,1,NA
16243,NA,0,NA,NA,NA,NA
16244,NA,NA,NA,NA,1,NA
16245,NA,NA,NA,NA,NA,0
16246,NA,NA,NA,0,NA,NA
16247,NA,NA,NA,0,NA,NA
16248,NA,NA,NA,NA,1,NA
16249,NA,NA,NA,NA,NA,0
16250,0,NA,NA,NA,NA,NA
16251,NA,NA,NA,0,NA,NA
16252,NA,NA,NA,NA,NA,0
16253,NA,NA,NA,0,NA,NA
16254,NA,NA,0,NA,NA,NA
16255,NA,NA,NA,1,NA,NA
16256,NA,NA,NA,0,NA,NA
16257,0,NA,NA,NA,NA,NA
16258,NA,NA,0,NA,NA,NA
16259,NA,NA,0,NA,NA,NA
16260,NA,NA,NA,NA,NA,0
16261,NA,NA,NA,NA,0,NA
16262,NA,NA,0,NA,NA,NA
16263,NA,NA,NA,1,NA,NA
16264,NA,NA,NA,0,NA,NA
16265,NA,0,NA,NA,NA,NA
16266,NA,NA,NA,NA,NA,0
16267,1,NA,NA,NA,NA,NA
16268,0,NA,NA,NA,NA,NA
16269,NA,NA,NA,NA,NA,0
16270,0,NA,NA,NA,NA,NA
16271,NA,NA,NA,0,NA,NA
16272,0,NA,NA,NA,NA,NA
16273,NA,NA,NA,NA,NA,0
16274,NA,NA,0,NA,NA,NA
16275,NA,NA,NA,NA,NA,0
16276,NA,NA,NA,0,NA,NA
16277,NA,NA,NA,NA,0,NA
16278,0,NA,NA,NA,NA,NA
16279,NA,NA,NA,NA,NA,0
16280,NA,NA,1,NA,NA,NA
16281,0,NA,NA,NA,NA,NA
16282,NA,NA,NA,NA,1,NA
16283,NA,1,NA,NA,NA,NA
16284,1,NA,NA,NA,NA,NA
16285,NA,0,NA,NA,NA,NA
16286,NA,0,NA,NA,NA,NA
16287,NA,NA,NA,NA,NA,0
16288,1,NA,NA,NA,NA,NA
16289,NA,NA,0,NA,NA,NA
16290,NA,NA,0,NA,NA,NA
16291,NA,NA,NA,0,NA,NA
16292,NA,NA,NA,1,NA,NA
16293,NA,NA,NA,NA,NA,0
16294,NA,NA,0,NA,NA,NA
16295,NA,NA,NA,NA,NA,1
16296,NA,NA,NA,0,NA,NA
16297,NA,NA,0,NA,NA,NA
16298,NA,0,NA,NA,NA,NA
16299,NA,NA,NA,NA,0,NA
16300,NA,NA,NA,NA,NA,0
16301,NA,NA,0,NA,NA,NA
16302,NA,NA,1,NA,NA,NA
16303,NA,NA,1,NA,NA,NA
16304,NA,NA,0,NA,NA,NA
16305,NA,NA,NA,NA,NA,0
16306,NA,NA,0,NA,NA,NA
16307,NA,NA,NA,NA,0,NA
16308,NA,NA,NA,0,NA,NA
16309,0,NA,NA,NA,NA,NA
16310,NA,NA,NA,0,NA,NA
16311,NA,NA,NA,NA,NA,0
16312,NA,NA,NA,0,NA,NA
16313,NA,NA,NA,0,NA,NA
16314,NA,NA,NA,NA,0,NA
16315,NA,NA,NA,0,NA,NA
16316,NA,NA,0,NA,NA,NA
16317,NA,NA,NA,0,NA,NA
16318,NA,NA,0,NA,NA,NA
16319,0,NA,NA,NA,NA,NA
16320,NA,NA,NA,0,NA,NA
16321,NA,NA,0,NA,NA,NA
16322,NA,NA,1,NA,NA,NA
16323,0,NA,NA,NA,NA,NA
16324,NA,NA,NA,NA,0,NA
16325,NA,NA,NA,0,NA,NA
16326,NA,NA,NA,NA,NA,1
16327,NA,NA,NA,NA,NA,0
16328,NA,NA,NA,NA,0,NA
16329,NA,0,NA,NA,NA,NA
16330,NA,NA,NA,NA,NA,0
16331,NA,NA,0,NA,NA,NA
16332,0,NA,NA,NA,NA,NA
16333,NA,NA,NA,0,NA,NA
16334,NA,NA,NA,NA,1,NA
16335,NA,NA,NA,NA,NA,0
16336,NA,NA,0,NA,NA,NA
16337,NA,NA,NA,NA,0,NA
16338,NA,NA,NA,1,NA,NA
16339,NA,NA,0,NA,NA,NA
16340,NA,NA,NA,0,NA,NA
16341,NA,NA,NA,NA,0,NA
16342,NA,NA,NA,NA,0,NA
16343,0,NA,NA,NA,NA,NA
16344,NA,0,NA,NA,NA,NA
16345,NA,NA,NA,NA,0,NA
16346,NA,NA,NA,1,NA,NA
16347,NA,NA,NA,0,NA,NA
16348,NA,NA,NA,NA,NA,0
16349,NA,NA,NA,0,NA,NA
16350,NA,NA,NA,0,NA,NA
16351,NA,NA,NA,NA,NA,0
16352,NA,NA,NA,NA,NA,1
16353,NA,NA,NA,0,NA,NA
16354,NA,NA,NA,0,NA,NA
16355,NA,NA,0,NA,NA,NA
16356,NA,NA,NA,0,NA,NA
16357,0,NA,NA,NA,NA,NA
16358,NA,NA,NA,1,NA,NA
16359,1,NA,NA,NA,NA,NA
16360,NA,NA,NA,NA,0,NA
16361,0,NA,NA,NA,NA,NA
16362,NA,NA,NA,0,NA,NA
16363,NA,NA,0,NA,NA,NA
16364,1,NA,NA,NA,NA,NA
16365,0,NA,NA,NA,NA,NA
16366,NA,NA,1,NA,NA,NA
16367,NA,NA,0,NA,NA,NA
16368,0,NA,NA,NA,NA,NA
16369,NA,NA,0,NA,NA,NA
16370,0,NA,NA,NA,NA,NA
16371,NA,NA,1,NA,NA,NA
16372,NA,NA,NA,NA,1,NA
16373,0,NA,NA,NA,NA,NA
16374,NA,NA,0,NA,NA,NA
16375,NA,NA,NA,NA,1,NA
16376,1,NA,NA,NA,NA,NA
16377,0,NA,NA,NA,NA,NA
16378,NA,NA,1,NA,NA,NA
16379,0,NA,NA,NA,NA,NA
16380,NA,NA,0,NA,NA,NA
16381,0,NA,NA,NA,NA,NA
16382,NA,NA,NA,0,NA,NA
16383,0,NA,NA,NA,NA,NA
16384,NA,0,NA,NA,NA,NA
16385,NA,NA,0,NA,NA,NA
16386,NA,NA,NA,0,NA,NA
16387,NA,NA,NA,0,NA,NA
16388,0,NA,NA,NA,NA,NA
16389,NA,0,NA,NA,NA,NA
16390,NA,NA,NA,0,NA,NA
16391,NA,NA,NA,NA,0,NA
16392,NA,NA,0,NA,NA,NA
16393,0,NA,NA,NA,NA,NA
16394,NA,NA,NA,NA,1,NA
16395,NA,NA,0,NA,NA,NA
16396,NA,NA,NA,0,NA,NA
